movieId,title,imdbId,imdbRating,url,revenue,tmdbId,plot,poster,released,budget
"""7380""","""Ella Enchanted""","""0327679""",6.3,"""https://themoviedb.org/movie/14442""",27388767,"""14442""","""Ella is under a spell to be constantly obedient, a fact she must hide from her new step-family in order to protect the prince of the land, her friend for whom she's falling.""","""https://image.tmdb.org/t/p/w440_and_h660_face/8iGtUgdjIoaoSPyIrNFnQMsQsQU.jpg""","""2004-04-09""",31000000
"""7381""","""Whole Ten Yards, The""","""0327247""",5.5,"""https://themoviedb.org/movie/2122""",26155781,"""2122""","""Jimmy the Tulip's (Willis) quiet new life is shaken up by his old pal Oz (Perry), whose wife (Henstridge) has been kidnapped by a Hungarian mob. The Tulip and his wife Jill (Peet) spring into action.""","""https://image.tmdb.org/t/p/w440_and_h660_face/4fbglyCpPqK1u40fhncLXKAF74A.jpg""","""2004-04-09""",40000000
"""7382""","""I'm Not Scared (Io non ho paura)""","""0326977""",7.5,"""https://themoviedb.org/movie/25300""",null,"""25300""","""A young boy accidentally discovers a deep hole in the ground, where another boy is kept prisoner.""","""https://image.tmdb.org/t/p/w440_and_h660_face/sPVdxAIj7xzPE1Iid6utq9vvABL.jpg""","""2004-05-07""",null
"""7386""","""Ten Commandments, The""","""0049833""",7.9,"""https://themoviedb.org/movie/6844""",122700000,"""6844""","""The Egyptian Prince, Moses, learns of his true heritage as a Hebrew and his divine mission as the deliverer of his people.""","""https://image.tmdb.org/t/p/w440_and_h660_face/3Ei59AR64x6dMZfWobPCkZjbqTL.jpg""","""1956-10-05""",13000000
"""7387""","""Dawn of the Dead""","""0077402""",8.0,"""https://themoviedb.org/movie/923""",55000000,"""923""","""Following an ever-growing epidemic of zombies that have risen from the dead, two Philadelphia S.W.A.T. team members, a traffic reporter, and his television executive girlfriend seek refuge in a secluded shopping mall.""","""https://image.tmdb.org/t/p/w440_and_h660_face/h6aVbUsiJB3Le1xrhyZXsXZOI3h.jpg""","""1979-05-24""",650000
"""7394""","""Those Magnificent Men in Their Flying Machines""","""0059797""",7.0,"""https://themoviedb.org/movie/10338""",29950000,"""10338""","""Sabotage efforts damage an international air race.""","""https://image.tmdb.org/t/p/w440_and_h660_face/16fMzqPp7PzAS8jJ8MPsvZI2A67.jpg""","""1965-06-16""",5600000
"""7395""","""Cheaper by the Dozen""","""0042327""",7.1,"""https://themoviedb.org/movie/33839""",null,"""33839""","""Cheaper By the Dozen, based on the real-life story of the Gilbreth family, follows them from Providence, Rhode Island to Montclair, New Jersey, and details the amusing anecdotes found in ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/dDbDdSTPgeTJc3f4nJnMEX3mm8q.jpg""","""1950-04-01""",null
"""7396""","""Scenes From a Marriage (Scener ur ett äktenskap)""","""0070644""",8.5,"""https://themoviedb.org/movie/133919""",null,"""133919""","""Ten years of Marianne and Johan's relationship are presented. We first meet them ten years into their marriage. He is a college professor, she a divorce lawyer. They say that they are ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/ArKEdvJesIktFX8OAhcdKAOLl6I.jpg""","""1974-09-15""",150000
"""7407""","""Africa Screams""","""0041098""",6.5,"""https://themoviedb.org/movie/20278""",null,"""20278""","""Abbott & Costello search for diamonds in Africa, along the way meeting a visually-impaired gunner, a hungry lion, and a tribe of cannibals...""","""https://image.tmdb.org/t/p/w440_and_h660_face/zxyltnIIbUMIhwav85sDCge4idM.jpg""","""1949-05-27""",null
"""7411""","""Munchies""","""0093582""",3.7,"""https://themoviedb.org/movie/4365""",null,"""4365""","""Simon Watterman, a space archaeologist, discovers the Munchies in a cave in Peru. Cecil Watterman, Simon's evil twin brother and snack food entrepreneur, kidnaps the creature. What Cecil ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/kfooqPMz4Tkig7MXwQQR3mQns0S.jpg""","""1987-03-01""",null
"""7415""","""Late Show, The""","""0076301""",7.1,"""https://themoviedb.org/movie/42228""",null,"""42228""","""A grumpy semi-retired private investigator partners with a quirky female client to catch the people who murdered his partner.""","""https://image.tmdb.org/t/p/w440_and_h660_face/6P5bNPWPEuEEgUDCllk6I43iWqF.jpg""","""1977-07-04""",null
"""7419""","""After Hours""","""0088680""",7.7,"""https://themoviedb.org/movie/10843""",10609321,"""10843""","""An ordinary word processor has the worst night of his life after he agrees to visit a girl in Soho whom he met that evening at a coffee shop.""","""https://image.tmdb.org/t/p/w440_and_h660_face/1mh5QtpNYpHp3SQ2Bkj4dnmX0bA.jpg""","""1985-10-11""",4500000
"""7437""","""Connie and Carla""","""0345074""",6.2,"""https://themoviedb.org/movie/15673""",11341016,"""15673""","""A mob mix-up in Chicago sends two chanteuses screaming for L.A., where they score a perfect gig: posing as drag queens on the dinner theater/cabaret circuit. Things get extra-weird when a guy falls for one of the girls.""","""https://image.tmdb.org/t/p/w440_and_h660_face/mR0K8S5s2c5uxpcevnVam17HFrh.jpg""","""2004-04-16""",20000000
"""7438""","""Kill Bill: Vol. 2""","""0378194""",8.0,"""https://themoviedb.org/movie/393""",152159461,"""393""","""The Bride continues her quest of vengeance against her former boss and lover Bill, the reclusive bouncer Budd and the treacherous, one-eyed Elle.""","""https://image.tmdb.org/t/p/w440_and_h660_face/2yhg0mZQMhDyvUQ4rG1IZ4oIA8L.jpg""","""2004-04-16""",30000000
"""7439""","""Punisher, The""","""0330793""",6.5,"""https://themoviedb.org/movie/7220""",54700105,"""7220""","""An undercover FBI agent becomes a vigilante assassin and sets out to unleash his wrath upon the corrupt businessman who slaughtered his entire family at a reunion.""","""https://image.tmdb.org/t/p/w440_and_h660_face/7rmA1HwYp2GKM85BL0cVwCaosGr.jpg""","""2004-04-16""",33000000
"""7444""","""13 Going on 30""","""0337563""",6.1,"""https://themoviedb.org/movie/10096""",96455697,"""10096""","""A 13 year old girl plays a game on her 13th birthday and wakes up the next day as a 30 year old woman.""","""https://image.tmdb.org/t/p/w440_and_h660_face/iNZdSIfhSCMtRILDNyhLn8UKeSG.jpg""","""2004-04-23""",37000000
"""7445""","""Man on Fire""","""0328107""",7.7,"""https://themoviedb.org/movie/9509""",130293714,"""9509""","""In Mexico City, a former assassin swears vengeance on those who committed an unspeakable act against the family he was hired to protect.""","""https://image.tmdb.org/t/p/w440_and_h660_face/grCGLCcTHv9TChibzOwzUpykcjB.jpg""","""2004-04-23""",70000000
"""7448""","""Envy""","""0326856""",4.8,"""https://themoviedb.org/movie/10710""",null,"""10710""","""A man becomes increasingly jealous of his friend's newfound success.""","""https://image.tmdb.org/t/p/w440_and_h660_face/70fZ0Eyn3aYLMOM8dkBeW3770Od.jpg""","""2004-04-30""",40000000
"""7449""","""Godsend""","""0335121""",4.8,"""https://themoviedb.org/movie/11058""",30120671,"""11058""","""A couple agree to have their deceased son cloned, under the supervision of an enigmatic doctor but bizarre things start to happen years after his rebirth.""","""https://image.tmdb.org/t/p/w440_and_h660_face/1UFNj56Rg6X30RhAK3xfjyS8m60.jpg""","""2004-04-30""",25000000
"""7450""","""Laws of Attraction""","""0323033""",5.9,"""https://themoviedb.org/movie/11141""",30016165,"""11141""","""Amidst a sea of litigation, two New York City divorce lawyers find love.""","""https://image.tmdb.org/t/p/w440_and_h660_face/kNA6zmciLoPTFyqFgeLY2rLSN16.jpg""","""2004-04-30""",28000000
"""7451""","""Mean Girls""","""0377092""",7.0,"""https://themoviedb.org/movie/10625""",129042871,"""10625""","""Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.""","""https://image.tmdb.org/t/p/w440_and_h660_face/fXm3YKXAEjx7d2tIWDg9TfRZtsU.jpg""","""2004-04-30""",17000000
"""7453""","""New York Minute""","""0363282""",4.8,"""https://themoviedb.org/movie/11025""",null,"""11025""","""One day in New York City, as Jane Ryan tries out for an overseas college program and her sister Roxy schemes to meet her favorite punk rockers, a series of mishaps throws their day into ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/lFhOCEvShTofMl11Ty3o8dSA6JC.jpg""","""2004-05-07""",null
"""7454""","""Van Helsing""","""0338526""",6.0,"""https://themoviedb.org/movie/7131""",300257475,"""7131""","""The notorious monster hunter is sent to Transylvania to stop Count Dracula who is using Dr. Frankenstein's research and a werewolf for some sinister purpose.""","""https://image.tmdb.org/t/p/w440_and_h660_face/5PamJJJH1lvMMWvDLLohEQuGbg6.jpg""","""2004-05-07""",160000000
"""7456""","""Valentin (Valentín)""","""0296915""",7.7,"""https://themoviedb.org/movie/30125""",1691017,"""30125""","""An 8-year-old boy, raised by his grandmother, is surrounded by problems in his family he finds only himself capable of solving.""","""https://image.tmdb.org/t/p/w440_and_h660_face/hwFsPDutd5sM7lHQ5EMSGm55j2Z.jpg""","""2003-02-06""",null
"""7458""","""Troy""","""0332452""",7.2,"""https://themoviedb.org/movie/652""",497409852,"""652""","""An adaptation of Homer's great epic, the film follows the assault on Troy by the united Greek forces and chronicles the fates of the men involved.""","""https://image.tmdb.org/t/p/w440_and_h660_face/kWj4RJzZeJGeyGA3DVGQiNkUjkt.jpg""","""2004-05-14""",175000000
"""7459""","""Carandiru""","""0293007""",7.6,"""https://themoviedb.org/movie/8440""",null,"""8440""","""Brazilian MD Drauzio Varella starts AIDS prevention in Brazil's largest prison, Carandiru, in São Paulo, where the population is nearly double its 4,000 maximum. Doc learns from experience ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/dvL05T9KtkY6oPpMvrAmu18Nds3.jpg""","""2003-04-11""",3684600
"""7460""","""Coffee and Cigarettes""","""0379217""",7.1,"""https://themoviedb.org/movie/883""",7897645,"""883""","""A series of vignettes that all have coffee and cigarettes in common.""","""https://image.tmdb.org/t/p/w440_and_h660_face/myLbZRsgRVyfj1luCvUcgB9cjGs.jpg""","""2004-06-11""",null
"""7478""","""Swimming to Cambodia""","""0094089""",7.8,"""https://themoviedb.org/movie/42015""",null,"""42015""","""Spalding Gray tells about his participation in the film, The Killing Fields & the background story about the troubles of Cambodia.""","""https://image.tmdb.org/t/p/w440_and_h660_face/f4zL3xLRjeIvS07kqdighO0EoFH.jpg""","""1987-04-01""",null
"""7481""","""Enemy Mine""","""0089092""",6.9,"""https://themoviedb.org/movie/11864""",12303411,"""11864""","""A soldier from Earth crash-lands on an alien world after sustaining battle damage. Eventually he encounters another survivor, but from the enemy species he was fighting; they band together ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/a3dr9L8VIjhEvivzQ2M12VQDere.jpg""","""1985-12-20""",40000000
"""7482""","""Enter the Dragon""","""0070034""",7.7,"""https://themoviedb.org/movie/9461""",null,"""9461""","""A martial artist agrees to spy on a reclusive crime lord using his invitation to a tournament there as cover.""","""https://image.tmdb.org/t/p/w440_and_h660_face/zN7OOSARMLVzl9xJqkW2CcZ3xhY.jpg""","""1973-08-19""",10000000
"""7484""","""Gimme Shelter""","""0065780""",7.9,"""https://themoviedb.org/movie/132""",252570,"""132""","""A harrowing documentary of the Stones' 1969 tour, with much of the focus on the tragic concert at Altamont.""","""https://image.tmdb.org/t/p/w440_and_h660_face/9cQ6TLG89Yv2EMKuxgLRvgLq5nK.jpg""","""1970-12-06""",null
"""7487""","""Henry & June""","""0099762""",6.4,"""https://themoviedb.org/movie/17993""",11567449,"""17993""","""In 1931 Paris, Anais Nin meets Henry Miller and his wife June. Intrigued by them both, she begins expanding her sexual horizons with her husband Hugo as well as with Henry and others. June ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/gul36KqbwY0QJH5vcL9gbRon7yp.jpg""","""1990-10-05""",null
"""7492""","""Martin""","""0077914""",7.2,"""https://themoviedb.org/movie/26517""",null,"""26517""","""A young man, who believes himself to be a vampire, goes to live with his elderly and hostile cousin in a small Pennsylvania town where he tries to redeem his blood-craving urges.""","""https://image.tmdb.org/t/p/w440_and_h660_face/7z0maDGWXYlvkfBWdv7i6ZrsNo2.jpg""","""1978-07-07""",null
"""7493""","""Three Faces of Eve, The""","""0051077""",7.2,"""https://themoviedb.org/movie/28285""",null,"""28285""","""A doctor treats a woman suffering from Multiple Personality Disorder.""","""https://image.tmdb.org/t/p/w440_and_h660_face/Xf0njDiXQeQbQLjHNYn79S2h1L.jpg""","""1957-09-23""",965000
"""7502""","""Band of Brothers""","""0185906""",9.6,"""https://themoviedb.org/movie/191903""",null,"""191903""","""The story of Easy Company of the US Army 101st Airborne division and their mission in WWII Europe from Operation Overlord through V-J Day.""",null,"""2001-09-09""",null
"""7505""","""Kingdom, The (Riget)""","""0108906""",8.5,"""https://themoviedb.org/movie/22137""",null,"""22137""","""The Kingdom is the most technologically advanced hospital in Denmark, a gleaming bastion of medical science. A rash of uncanny occurrences, however, begins to weaken the staff's faith in ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/hFPQhqdaIAo0lAPC7ONaqDJdnbM.jpg""","""1994-11-24""",1500000
"""7541""","""100 Girls""","""0214388""",5.9,"""https://themoviedb.org/movie/10035""",null,"""10035""","""This sexy, teen-comedy is about a freshman, Matthew, at college who meets his dream girl in a dorm elevator during a blackout. He never sees her face, but instantly falls in love. In the ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/mi61ZTuyEIT6XO3O1HAyDKWmKhQ.jpg""","""2000-09-01""",null
"""7560""","""Fail-Safe""","""0058083""",8.0,"""https://themoviedb.org/movie/502""",null,"""502""","""American planes are sent to deliver a nuclear attack on Moscow, but it's a mistake due to an electrical malfunction. Can all-out war be averted?""","""https://image.tmdb.org/t/p/w440_and_h660_face/qrsj5hort5xkLOKw9NyraGMnlVP.jpg""","""1965-01-15""",null
"""7564""","""Kwaidan (Kaidan)""","""0058279""",8.0,"""https://themoviedb.org/movie/30959""",null,"""30959""","""A collection of four Japanese folk tales with supernatural themes.""","""https://image.tmdb.org/t/p/w440_and_h660_face/vmYhFcA2YC15hoL44hQziba75Ij.jpg""","""1965-11-22""",null
"""7566""","""28 Up""","""0088650""",8.3,"""https://themoviedb.org/movie/20561""",null,"""20561""","""Director Michael Apted revisits the same group of British-born adults after a 7 year wait. The subjects are interviewed as to the changes that have occurred in their lives during the last ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/jqwouPCwQF9UTl8GjIBjbLivmdw.jpg""","""1986-02-01""",null
"""7569""","""You Only Live Twice""","""0062512""",6.9,"""https://themoviedb.org/movie/667""",111584787,"""667""","""Agent 007 and the Japanese secret service ninja force must find and stop the true culprit of a series of spacejackings before nuclear war is provoked.""","""https://image.tmdb.org/t/p/w440_and_h660_face/eKMXXjMA60J8B8cZOs59i2lG5CL.jpg""","""1967-06-13""",9500000
"""7570""","""Octopussy""","""0086034""",6.6,"""https://themoviedb.org/movie/700""",187500000,"""700""","""A fake Fabergé egg and a fellow agent's death lead James Bond to uncover an international jewel-smuggling operation, headed by the mysterious Octopussy, being used to disguise a nuclear attack on N.A.T.O. forces.""","""https://image.tmdb.org/t/p/w440_and_h660_face/rWDJ8id8YTTRUpejvmZdT5U9RxO.jpg""","""1983-06-10""",27500000
"""7571""","""Blue Gardenia, The""","""0045564""",6.9,"""https://themoviedb.org/movie/21594""",null,"""21594""","""A telephone operator ends up drunk and at the mercy of a cad in his apartment. The next morning she wakes up with a hangover and the terrible fear she may be a murderess.""","""https://image.tmdb.org/t/p/w440_and_h660_face/Aq3moumXuWVdbbjKrqMkkeAyuDj.jpg""","""1953-03-23""",null
"""7572""","""Wit""","""0243664""",8.2,"""https://themoviedb.org/movie/26976""",null,"""26976""","""A renowned professor is forced to reassess her life when she is diagnosed with terminal ovarian cancer.""","""https://image.tmdb.org/t/p/w440_and_h660_face/q66EKlbR4eFOZcArWWOP8DhkmTY.jpg""","""2001-03-24""",null
"""7573""","""Never Say Never Again""","""0086006""",6.2,"""https://themoviedb.org/movie/36670""",160000000,"""36670""","""A SPECTRE agent has stolen two American nuclear warheads, and James Bond must find their targets before they are detonated.""","""https://image.tmdb.org/t/p/w440_and_h660_face/zhoAL4o1STGgLbLxJ9r1ijfyHC9.jpg""","""1983-10-07""",36000000
"""7574""","""Maborosi (Maboroshi no hikari)""","""0113725""",7.6,"""https://themoviedb.org/movie/18872""",null,"""18872""","""A young woman's husband apparently commits suicide without warning or reason, leaving behind his wife and infant. Yumiko remarries and moves from Osaka to a small fishing village, yet ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/7SryfZJBfPq0tqLCJ4ncj5LNego.jpg""","""1997-03-21""",null
"""7577""","""Magic Flute, The (Trollflöjten)""","""0073822""",8.0,"""https://themoviedb.org/movie/44864""",null,"""44864""","""The Queen of the Night offers her daughter Pamina to Tamino, but he has to bring her back from her father and priest Sarastro. She gives a magic flute to Tamino and magic bells to the bird ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/3N0L2ijwcVjRLJRSXbv3AKT2Vnt.jpg""","""1975-01-01""",650000
"""7579""","""Pride and Prejudice""","""0032943""",7.5,"""https://themoviedb.org/movie/43818""",null,"""43818""","""Mr. and Mrs. Bennet have five unmarried daughters, and Mrs. Bennet is especially eager to find suitable husbands for them. When the rich single gentlemen Mr. Bingley and Mr. Darcy come to ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/9QQDHc9K2IPhXWgqEn50zn31Tk6.jpg""","""1940-07-26""",null
"""7583""","""In This Our Life""","""0034890""",7.5,"""https://themoviedb.org/movie/43525""",null,"""43525""","""A young woman (Stanley Timberlake) dumps her fiancée (Craig Fleming) and runs off with her sister's (Roy Timberlake) husband (Peter Kingsmill). They marry, settle in Baltimore, and Stanley ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/gl7ZRTQHYJ9c8LZhwRIVf06SuXg.jpg""","""1942-05-16""",null
"""7584""","""Woman of the Year""","""0035567""",7.3,"""https://themoviedb.org/movie/20640""",null,"""20640""","""Rival reporters Sam and Tess fall in love and get married, only to find their relationship strained when Sam comes to resent Tess' hectic lifestyle.""","""https://image.tmdb.org/t/p/w440_and_h660_face/6sXSp1Mrn6son86NHp6ZHcR42e0.jpg""","""1942-01-19""",3000000
"""7585""","""Summertime""","""0048673""",7.5,"""https://themoviedb.org/movie/50363""",null,"""50363""","""A lonely American woman unexpectedly finds romance in Venice, Italy.""","""https://image.tmdb.org/t/p/w440_and_h660_face/3mlLfrbP9oYkSXvUPJhk24VdYM8.jpg""","""1955-11-07""",null
"""7586""","""Soldier of Orange (a.k.a. Survival Run) (Soldaat van Oranje)""","""0076734""",7.8,"""https://themoviedb.org/movie/633""",null,"""633""","""This film depicts World War II through the eyes of several Dutch students. It follows them through the beginning of the war, the Nazi occupation and the liberation.""","""https://image.tmdb.org/t/p/w440_and_h660_face/b5qL4yyssF5f29zLHhD3MAhtvqr.jpg""","""1979-08-16""",null
"""7587""","""Samouraï, Le (Godson, The)""","""0062229""",8.1,"""https://themoviedb.org/movie/5511""",39481,"""5511""","""After killing a night-club owner, professional hitman Jef Costello is seen by witnesses. His efforts to provide himself with an alibi fail and more and more he gets driven into a corner.""","""https://image.tmdb.org/t/p/w440_and_h660_face/axuBeLVBeXfVZPGg6ph2taWRDFq.jpg""","""1967-01-01""",null
"""7613""","""White Palace""","""0103251""",6.5,"""https://themoviedb.org/movie/41003""",17487531,"""41003""","""Max Baron (James Spader) is a 27-year-old high-flying advertising executive still recovering from the death of his wife. One night he is in a bar when he meets Nora Baker (Susan Sarandon), ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/2PjOaLA3iYEfQT6fw1EvIczu63u.jpg""","""1990-10-26""",null
"""7614""","""Oklahoma!""","""0048445""",7.2,"""https://themoviedb.org/movie/13936""",null,"""13936""","""In the Oklahoma territory at the turn of the twentieth century, two young cowboys vie with an evil ranch hand and a traveling peddler for the hearts of the women they love.""","""https://image.tmdb.org/t/p/w440_and_h660_face/ztqT5GmJVI2o8vShGWRVVqykQqA.jpg""","""1956-01-09""",null
"""7615""","""Desert Hearts""","""0089015""",7.0,"""https://themoviedb.org/movie/294""",2400000,"""294""","""It is 1950s Nevada, and Professor Vivian Bell arrives to get a divorce. She's unsatisfied with her marriage, and feels out of place at the ranch she stays on, she finds herself increasingly...""","""https://image.tmdb.org/t/p/w440_and_h660_face/26yXPIAzWRDB5dSCKJqnVkIJLwC.jpg""","""1986-03-07""",350000
"""7616""","""Body Double""","""0086984""",6.8,"""https://themoviedb.org/movie/11507""",8801940,"""11507""","""A young actor's obsession with spying on a beautiful woman who lives nearby leads to a baffling series of events with drastic consequences.""","""https://image.tmdb.org/t/p/w440_and_h660_face/xnDf3UZPiDLiIwFWvvAQHDXxGA9.jpg""","""1984-10-26""",10000000
"""7619""","""Miracle Worker, The""","""0056241""",8.1,"""https://themoviedb.org/movie/1162""",2500000,"""1162""","""The story of Anne Sullivan's struggle to teach the blind and deaf Helen Keller how to communicate.""","""https://image.tmdb.org/t/p/w440_and_h660_face/3dI6UVM5W1sz3MU9gNK5nVDcAyQ.jpg""","""1962-07-28""",500000
"""7620""","""Monster in a Box""","""0102467""",7.5,"""https://themoviedb.org/movie/34328""",311245,"""34328""","""This is the story of Spalding Gray and his attempt to write a novel. It is a first person account about writing and living, and dealing with success while trying to be successful.""","""https://image.tmdb.org/t/p/w440_and_h660_face/qNDAC61SvZ1LofTjIHwgvKGNPmE.jpg""","""1992-06-01""",null
"""7624""","""School Ties""","""0105327""",6.9,"""https://themoviedb.org/movie/14684""",14715067,"""14684""","""Set in the 1950s, a star-quarterback is given an opportunity to attend an elite preparatory school but must conceal the fact that he is Jewish.""","""https://image.tmdb.org/t/p/w440_and_h660_face/qJPVtysv9IyR28OiccwkqjoRJX1.jpg""","""1992-09-18""",null
"""7625""","""Girl""","""0138467""",5.9,"""https://themoviedb.org/movie/58467""",null,"""58467""","""A straight-A teen explores Portland's rock scene.""","""https://image.tmdb.org/t/p/w440_and_h660_face/sdi9bXN3JGkAP7HAiezh7vPmSEc.jpg""","""1998-05-16""",null
"""7627""","""Just Write""","""0119434""",6.4,"""https://themoviedb.org/movie/163869""",null,"""163869""","""A Hollywood tour bus driver poses as a screenwriter to romance an up-and-coming young actress.""","""https://image.tmdb.org/t/p/w440_and_h660_face/hjv22AGIfmnEQ20pDb0oQr9eUkX.jpg""","""1998-09-25""",null
"""7636""","""Raising Cain""","""0105217""",6.0,"""https://themoviedb.org/movie/13937""",37170057,"""13937""","""Jenny Nix, wife of eminent child psychologist Carter Nix, becomes increasingly concerned about her husband's seemingly obsessive concern over the upbringing of their daughter. Her own ...""","""https://image.tmdb.org/t/p/w440_and_h660_face/syaC41OfDYS5esCIOgZoIl9dlFC.jpg""","""1992-08-07""",12000000
"""7649""","""Babylon 5: In the Beginning""","""0120711""",7.7,"""https://themoviedb.org/movie/10940""",null,"""10940""","""Emperor Londo Mollari tells the story of the Earth-Minbari war that almost destroyed Humanity and later inspired its last best hope for peace.""","""https://image.tmdb.org/t/p/w440_and_h660_face/iFum9eQ5DztNMGE1c1CFm01SnJt.jpg""","""1998-01-04""",null
"""7650""","""Witchfinder General (Conquerer Worm, The)""","""0063285""",6.9,"""https://themoviedb.org/movie/31965""",null,"""31965""","""A young soldier seeks to put an end to the evils caused by a vicious witch hunter.""","""https://image.tmdb.org/t/p/w440_and_h660_face/ra83NoGOZ9hWhQZCXqh6wQBgdkd.jpg""","""1968-05-01""",null
"""7669""","""Pride and Prejudice""","""0112130""",9.1,"""https://themoviedb.org/movie/164721""",null,"""164721""","""Jane Austen's classic novel about the prejudice that occurred between the 19th century classes and the pride which would keep lovers apart.""",null,"""1996-01-14""",null
"""7697""","""Prince and the Showgirl, The""","""0050861""",6.7,"""https://themoviedb.org/movie/24012""",null,"""24012""","""An American showgirl becomes entangled in political intrigue when the prince regent of a foreign country attempts to seduce her.""","""https://image.tmdb.org/t/p/w440_and_h660_face/eNnzkk6OPRnx2jApJ4MnbvJFEvm.jpg""","""1957-06-13""",null
"""7698""","""China Syndrome, The""","""0078966""",7.4,"""https://themoviedb.org/movie/988""",51718367,"""988""","""A reporter finds what appears to be a cover-up of safety hazards at a nuclear power plant.""","""https://image.tmdb.org/t/p/w440_and_h660_face/uHwwQIlt4XwpTFhX9ZT1A8xSW7F.jpg""","""1979-03-16""",5900000
"""7700""","""Wages of Fear, The (Salaire de la peur, Le)""","""0046268""",8.2,"""https://themoviedb.org/movie/204""",null,"""204""","""In a decrepit South American village, men are hired to transport an urgent nitroglycerine shipment without the equipment that would make it safe.""","""https://image.tmdb.org/t/p/w440_and_h660_face/qCVBluqQEIiJHpURkMN18eGyVci.jpg""","""1955-02-16""",null
"""7701""","""Look Who's Talking Too""","""0100050""",4.4,"""https://themoviedb.org/movie/9356""",null,"""9356""","""This time, a new baby is on the way, and it's a girl. Wrapped together with the standard conflict between mother and father, Mikey engages in a bit of sibling rivalry with his new sister.""","""https://image.tmdb.org/t/p/w440_and_h660_face/m409mVHmvDOZJltNzHJYigUthsW.jpg""","""1990-12-14""",null
"""7702""","""Bells of St. Mary's, The""","""0037536""",7.5,"""https://themoviedb.org/movie/32430""",21300000,"""32430""","""At a big city Catholic school, Father O'Malley and Sister Benedict indulge in friendly rivalry, and succeed in extending the school through the gift of a building.""","""https://image.tmdb.org/t/p/w440_and_h660_face/e2REwGOzsD21acHSRcXcXzkQmUi.jpg""","""1946-02-21""",null
"""7705""","""Pat and Mike""","""0045012""",7.0,"""https://themoviedb.org/movie/33575""",null,"""33575""","""Pat is a women's sports sensation unless her fiancé is around. Her new shady manager Mike keeps them apart and develops feelings for her.""","""https://image.tmdb.org/t/p/w440_and_h660_face/q3s9JwU7GMlPqfs6g0RE0lcSpsu.jpg""","""1952-06-13""",null
"""7706""","""Animal Crackers""","""0020640""",7.7,"""https://themoviedb.org/movie/13913""",null,"""13913""","""Mayhem and zaniness ensue when a valuable painting goes missing during a party in honor of famed African explorer Captain Spaulding.""","""https://image.tmdb.org/t/p/w440_and_h660_face/uSGgF3Lb9ZHLKNcirRpFaZmMUTE.jpg""","""1930-08-28""",null
"""7708""","""Bedazzled""","""0061391""",7.0,"""https://themoviedb.org/movie/18209""",null,"""18209""","""A hapless loser sells his soul to the Devil in exchange for seven wishes, but has trouble winning over the girl of his dreams.""","""https://image.tmdb.org/t/p/w440_and_h660_face/junPGteKG4tre3WK1EAESRxdY1T.jpg""","""1967-12-10""",null
"""7713""","""Cat People""","""0034587""",7.4,"""https://themoviedb.org/movie/25508""",4000000,"""25508""","""An American man marries a Serbian immigrant who fears that she will turn into the cat person of her homeland's fables if they are intimate together.""","""https://image.tmdb.org/t/p/w440_and_h660_face/lwgXL7AVNdKmbp0QVZJFY4a4tIx.jpg""","""1942-12-25""",134000
"""7714""","""Camelot""","""0061439""",6.7,"""https://themoviedb.org/movie/18978""",null,"""18978""","""The story of the marriage of England's King Arthur to Guinevere. The plot of illegitimate Modred to gain the throne and Guinevere's growing attachment to Sir Lancelot, threaten to topple Arthur and destroy his round table of knights.""","""https://image.tmdb.org/t/p/w440_and_h660_face/4p2S6sGGqQwHuDay7l4QpPiOMUd.jpg""","""1967-10-25""",null
"""7720""","""Four Musketeers, The""","""0073012""",7.1,"""https://themoviedb.org/movie/12310""",null,"""12310""","""The Four Musketeers defend the queen and her dressmaker from Cardinal Richelieu and Milady de Winter.""","""https://image.tmdb.org/t/p/w440_and_h660_face/dm0ArEYWrrfyOkMUbKOE8ZnCc92.jpg""","""1975-02-26""",null
"""7728""","""Postman Always Rings Twice, The""","""0038854""",7.6,"""https://themoviedb.org/movie/25736""",5086000,"""25736""","""A married woman and a drifter fall in love, then plot to murder her husband. Once the deed is done, they must live with the consequences of their actions.""","""https://image.tmdb.org/t/p/w440_and_h660_face/7yY32i0KZtA1cQmbjGHYR1B40h7.jpg""","""1946-05-02""",1683000
